id_key,date_reference,score_value,score_predict
97606355070691,20220716,368,3.5
20454062673734,20210813,938,4.75
50518642760682,20231128,277,6.5
39063878387671,20211001,87,1.88
62439316190429,20220228,565,2.66
31141809188559,20230316,701,6.32
41177783948295,20200220,504,8.16
38932094738614,20230731,79,7.63
14524191088774,20230309,283,7.31
58064207638995,20250503,432,7.64
12216535727963,20201006,372,6.39
59576379459086,20231102,211,5.03
52469403100574,20250311,728,1.0
72716033604399,20240513,387,6.81
90865799432051,20220809,18,7.68
83771336145220,20231201,610,1.73
89572407796572,20221124,127,2.95
95462398185307,20220709,143,5.7
15032571389514,20220722,294,3.84
83616504676948,20210721,610,0.05
19669815627032,20220701,629,7.37
69123246906292,20201117,776,2.87
70288331212200,20200617,869,8.52
49653832129093,20230701,624,2.32
38485880375767,20230518,720,0.65
93672909280111,20250829,761,8.82
11675657386283,20230307,606,4.96
74610447822019,20221228,534,0.73
77536240237003,20220710,123,5.64
46549970351618,20250902,537,1.58
85113260311752,20220210,158,4.62
83072632458412,20250804,910,6.4
98872465167933,20210203,769,9.1
75278363926705,20250112,780,4.76
43664592415422,20250610,124,4.46
87211006061490,20220510,674,4.08
56703122022005,20230520,281,0.44
52155646184705,20250928,978,1.79
46710565978269,20230807,899,3.05
82133950948617,20250715,807,1.54
91340745093382,20201006,543,8.23
98947630314536,20210328,784,4.58
23612930929676,20230404,54,9.52
44306445064326,20230211,668,5.18
56890692354985,20220403,46,5.91
58555610915203,20200414,148,9.74
84636090843749,20240814,978,4.71
89358763430457,20200404,423,8.65
32340453858204,20221013,547,2.18
56319820295606,20230816,221,4.28
36205695516900,20220517,97,5.12
54442546016393,20220601,6,2.64
58905843123121,20240724,999,1.38
82843683613864,20210214,946,7.75
20373147501108,20211222,481,8.98
40406918552182,20200226,689,1.9
10425077549938,20240918,596,4.82
81083578680425,20200711,248,3.06
47659113732460,20251217,225,9.11
58857049160818,20221220,186,4.57
75220755212354,20250324,995,6.5
56608853679572,20250608,0,3.38
99920017824061,20230803,431,5.1
33081258209529,20200320,952,0.9
90028094034028,20230825,511,2.59
71109813960381,20220704,993,0.47
18356598330486,20251220,513,6.95
79960344656559,20201106,267,0.46
68168638772840,20210121,267,4.55
71838825170161,20211007,776,0.36
30496214944994,20250625,803,2.77
89084793720902,20211013,829,9.67
51155845521981,20240312,436,5.25
26937756638261,20241027,669,8.06
18723019255865,20230603,469,6.45
42025920971074,20240711,170,5.3
62327117817176,20211208,795,9.96
86955346962966,20240724,64,9.56
77896020415662,20240109,887,9.47
32451845301699,20221218,710,5.01
41436024829961,20200923,452,3.43
37355487102298,20251229,32,7.78
40415678220776,20230314,777,7.3
13693732009289,20240220,962,5.7
97255063002228,20241208,972,4.85
49001918401769,20231025,308,4.74
53022181756150,20250127,860,1.81
52703240801600,20220508,733,2.79
36738939072810,20210703,945,6.94
85701267921116,20240124,945,4.68
85649926630622,20200520,155,4.98
71066575197767,20231114,333,7.41
42927302920775,20220204,186,8.44
56416883351618,20211001,673,2.28
72204944936685,20240119,154,4.7
38623836905303,20210408,996,0.74
18552280848037,20240808,554,9.29
47283466789064,20221110,677,0.11
83079691949797,20241111,870,0.12
42943329891599,20240105,102,3.48
90920789056447,20250108,139,9.67
48157660467377,20220429,321,5.49
57371071970585,20250407,489,7.29
28280079777714,20231204,579,6.42
23863335119607,20230613,845,0.64
15687423918729,20230520,227,3.7
99325989772116,20240930,376,9.04
58160763254773,20200201,926,2.48
26771985646828,20240605,640,5.06
50745797515750,20220815,822,9.92
12388844671158,20221210,753,7.81
59431026803530,20240211,73,3.81
45104104513747,20221210,657,5.65
37361047401732,20210111,6,6.94
99610110873294,20250201,112,3.65
91298620132303,20240318,729,1.58
90218658720877,20251026,570,0.37
46482589077118,20210624,779,6.99
84637096331468,20220514,275,4.75
36306751064194,20250212,640,6.42
39514850786479,20201212,927,9.23
82357197347046,20251026,996,0.05
29930297108701,20250104,27,3.63
37013903790326,20230214,736,4.59
20726444638940,20210321,200,0.81
70083402991703,20220528,546,4.55
58576929769673,20241226,336,7.74
13312644364585,20231109,464,7.9
16396256278353,20210704,617,7.02
60371040807089,20211111,824,0.78
29581766478482,20231202,672,6.71
23892214120532,20200505,559,6.82
21094216396113,20210225,146,8.86
56814556015099,20210701,636,9.51
18772034511019,20210920,720,2.77
27125742210683,20230503,870,6.1
22402812327010,20230104,168,9.82
31473696105809,20231228,384,7.71
42082301832406,20250922,804,1.76
40820557821978,20211003,819,1.34
54746045015347,20240105,239,9.75
20441235722469,20221008,116,8.87
95247995959228,20250810,904,6.02
43670591368319,20200310,16,8.81
24467171978051,20241120,358,2.34
95684401863002,20210421,635,0.86
19761478665716,20250409,377,3.38
17464842138788,20230827,868,9.8
72128003370485,20240427,422,9.63
18560726752145,20220122,554,1.22
53129461084603,20210502,477,9.06
10501646722647,20241015,256,7.07
56817624559941,20240719,821,6.22
67829003211631,20241222,956,9.97
82077089810195,20230831,13,5.15
51201322315119,20220518,888,5.09
19465356711240,20201106,681,6.57
15129808374710,20240119,862,8.92
81162887171276,20250413,156,8.64
67783516366461,20220514,402,8.05
54867627672316,20231020,57,6.85
13183146786760,20211016,453,7.69
88275956132460,20241210,847,0.4
48402672676671,20231001,948,7.87
64317550120976,20201004,339,0.08
85059058848325,20240324,206,5.76
35315578687609,20220309,896,6.91
51686007420294,20210412,136,4.72
71226442294238,20210505,690,3.12
53171990431620,20200122,83,9.9
17610660227150,20220205,616,3.0
95595247011427,20200726,109,2.08
10208247876819,20220207,597,2.47
93701670757574,20220115,123,3.12
34541912442618,20210404,166,5.23
61466094740986,20250703,490,7.77
82270293596946,20200401,456,6.79
56338299098486,20240611,584,9.31
81658674268374,20240116,630,2.67
13899013223825,20220716,604,1.75
74396856972446,20240801,686,9.38
88036649354250,20200803,391,2.43
18739500922464,20201026,370,7.02
56853482755812,20250708,929,9.41
43330196660103,20240713,930,3.1
22367842387447,20240801,891,5.79
36858502896597,20210125,866,8.79
21621102098952,20250224,381,1.37
67089749565121,20200518,781,3.17
37514524292620,20230829,883,3.71
15288482603938,20251015,548,7.16
30422145546059,20200320,227,4.98
27793526879527,20220501,653,8.14
29183415076096,20230228,592,4.31
14900445394293,20231212,911,1.76
93105419383927,20210621,628,4.94
71476894654286,20201117,299,6.88
26497605522237,20200108,901,9.98
74341560154969,20250531,369,4.31
72017145329750,20201001,693,4.7
16714412815402,20230220,156,1.57
77343811223688,20241016,134,9.51
98275945271744,20250516,966,2.3
94671046322135,20251013,82,4.19
75091327776231,20240814,934,6.16
18730250366008,20210623,697,0.02
47962772692990,20211021,8,6.51
65421465328661,20220811,156,6.46
30727869287957,20221103,90,9.61
92687539754947,20211210,958,8.82
71373707896283,20240524,169,3.35
93201396343189,20241221,232,8.6
72926520271895,20220818,328,3.41
86467964202561,20200623,160,6.35
67881648605816,20220916,625,3.46
56054236873509,20240205,963,2.66
36336271872360,20210621,735,7.97
38682040615997,20240119,937,5.88
97489878182501,20210125,615,2.68
96545213020821,20221021,145,9.4
11945999522050,20200402,723,4.27
65341881180273,20210506,113,9.66
63933172966304,20220202,257,5.38
49165738568698,20210603,157,1.63
98944938714434,20240628,737,8.82
83414496508464,20210611,463,3.06
18943200400854,20240710,919,2.18
38353132637166,20210719,703,1.25
11267304630929,20210131,946,2.35
86635877266362,20240429,872,4.8
19361270737587,20230104,724,5.9
31149707099923,20210323,877,7.65
72692136983703,20210609,900,9.39
79500477700037,20220910,27,1.02
42951621607784,20240320,994,8.08
59284748537097,20210419,523,4.23
99192956673655,20230629,607,9.05
41876803560894,20250324,914,7.07
37710064070941,20210621,917,9.09
14233176475630,20230519,937,2.05
72188009862009,20240719,604,8.03
12575406362734,20220625,561,6.5
46395265138779,20201210,601,0.94
12779006514402,20240402,42,9.89
76719444294518,20200819,559,4.46
41475257968179,20230429,447,2.9
71918203616014,20230803,499,0.5
41803088645184,20210618,934,8.36
18379700368099,20221011,439,5.79
88109482623736,20230424,163,4.14
36744205696322,20210628,711,7.96
62062273651905,20210714,659,8.37
79221953858582,20201012,818,7.32
85806996631439,20201104,332,9.28
37932014144808,20250128,381,5.74
51154881018089,20251006,78,8.51
97007114234887,20200808,304,9.77
42979245374247,20220716,427,0.4
73720897745587,20201205,819,6.66
69226332263516,20211206,181,5.13
31186201829690,20201225,810,6.54
87478919466645,20230206,368,6.07
15904133236848,20210805,221,4.63
27350892364729,20200313,351,7.02
22980335860689,20210413,816,3.02
95079031807321,20250827,161,9.76
42288155874603,20210703,785,3.94
81860919353924,20241213,700,3.11
75702212432694,20240311,849,2.08
49681137200164,20210723,577,6.18
41829976197114,20251014,522,5.63
38248435327622,20250105,772,6.68
24794684199896,20241023,169,4.66
89648271578288,20211205,421,7.5
49254882543636,20251031,956,1.29
18870069533952,20240727,575,2.53
60632124204970,20250305,963,9.26
30210621457731,20240125,535,1.88
65323430197159,20250323,869,0.85
25076782935534,20220427,902,0.41
37138175971764,20240918,28,1.04
23670616839976,20231213,601,9.05
17177359891533,20220320,836,1.49
55769630272305,20251118,499,7.15
46669769659530,20220316,277,3.39
81539227215585,20220611,831,5.68
75543646427678,20200908,578,2.05
35288607681794,20230105,639,3.42
75326162156638,20230516,561,7.84
41668951888570,20230318,998,4.69
12622029832214,20220531,817,0.8
51418924234405,20241129,819,8.68
80439362966265,20210413,308,3.1
43004845376484,20221001,100,6.7
73932865151197,20241227,83,0.52
17564853906148,20220705,90,1.06
34715423797372,20231017,909,3.84
86111644298960,20250402,326,0.41
18612192087446,20230730,228,4.53
49569398969875,20240729,139,3.82
24282836133642,20240207,217,7.09
67058928135413,20241028,735,3.85
91060274242937,20250504,253,9.2
84365633020222,20230603,425,3.83
76625331556055,20220522,63,3.83
94617618775208,20220731,364,0.06
49732256320957,20211018,68,6.91
11269168475701,20220831,27,0.24
11006592049040,20210410,971,8.96
47583956011522,20210503,799,4.05
91223838119244,20250504,175,7.9
87621124401209,20220414,335,5.64
71604919994046,20240910,251,8.53
88967244404422,20220819,412,4.29
93094078159069,20221207,664,2.56
95203949193307,20221218,830,2.02
17517757277863,20220708,451,6.34
95870446604267,20220116,870,5.96
81403030846685,20210701,863,2.72
76841210611563,20200208,834,4.09
12596021973896,20211215,723,4.13
98244990536477,20240127,800,0.45
38367350130574,20230524,283,0.62
93141705975210,20240626,81,9.78
30279261254851,20220509,94,5.07
36729140640340,20250908,524,3.92
37148337751227,20231031,977,2.34
37902539042602,20231124,803,4.05
43752860177020,20230212,661,2.46
65701705251919,20210810,882,9.92
31166405083009,20230410,645,4.63
58310065674747,20200928,610,2.29
86757921223276,20200912,74,4.09
69146434343639,20221206,515,4.39
57037719285175,20200927,540,7.69
80860086488132,20230818,874,8.32
26097438412051,20220324,852,0.87
18134110292987,20251216,622,8.62
22488044967776,20240626,44,6.67
11753844037079,20200412,708,0.11
35468599235227,20220105,132,7.2
71939595339131,20201112,841,9.51
96092012053016,20211228,897,1.45
38597061812935,20240724,91,6.87
23116068590124,20210408,342,0.73
17986606288344,20221208,490,3.63
27585278253039,20220505,928,7.23
39856188052528,20201017,337,7.96
31256328524587,20200321,539,3.3
58667912340413,20210730,596,1.64
42906269717164,20251216,433,2.35
58847534575252,20200405,541,3.72
75107043591936,20250704,261,7.2
57923164236956,20200914,337,0.67
33950792843029,20210905,698,6.7
84110474341383,20230923,756,5.32
28485104197941,20200721,583,1.68
39502115949099,20201027,935,8.54
87667736356851,20240323,995,9.01
93195550098485,20210531,738,9.33
18434084658371,20201114,714,6.11
13814852428843,20220720,399,6.87
25324724073510,20200214,748,8.74
53063304990942,20220227,160,9.6
76012299376243,20200614,185,2.19
69665906691133,20210826,173,9.07
88034754906387,20250923,685,4.03
34659124802905,20220802,982,5.52
10555769776154,20250509,220,8.01
66852612956339,20210327,447,7.95
70547658718893,20251030,177,7.18
64502134505897,20241025,827,8.6
74780259321918,20250426,659,0.23
75283873107687,20240814,840,3.25
61199342313512,20210110,283,4.49
88217252341857,20240503,615,0.43
24455239840571,20210622,410,2.22
48561333668537,20210104,405,0.82
97868186041249,20241209,371,2.21
82369884127210,20220211,570,1.53
11371665782272,20250412,878,6.29
16455081985684,20210512,592,2.55
97222570056324,20250701,204,0.98
54865377518200,20211227,692,6.06
59714362892584,20220412,483,4.98
91319226425078,20230907,207,7.27
43053265466255,20220927,306,1.33
14650279498992,20201204,159,8.33
18439052779583,20210315,817,9.82
14336625131709,20250224,410,0.82
61195266023906,20250121,788,1.09
45111101416710,20230121,112,0.71
59438257107825,20210308,478,8.59
15754158363085,20211024,41,2.11
43920643722728,20250724,409,0.7
69108699219369,20230210,262,6.15
71303082249525,20251123,966,6.22
54785221681890,20250506,293,9.56
68590199659991,20220913,257,2.89
30457788877756,20200810,161,8.63
80640738310974,20200410,568,5.87
30640203122607,20200315,982,1.97
86111853300924,20230618,689,2.5
31182568792470,20210829,27,1.57
72884361655828,20240323,702,4.65
87129797242657,20240711,698,3.48
33565281586976,20230203,712,7.18
41372839472590,20211104,730,7.01
67019413183206,20230610,805,2.04
35753910479001,20240425,971,1.95
24209441003733,20200425,430,3.16
88224300432524,20230907,102,2.44
39502833986607,20201128,2,2.24
48711187450406,20231026,928,9.13
97419551275876,20200806,127,6.49
46948108569133,20250520,475,8.93
96146138783094,20210612,505,3.46
27279444177346,20221208,723,1.45
50702263580697,20240731,274,7.47
44405725834787,20241219,286,8.76
99265212720443,20200801,794,0.69
20525977404449,20230906,414,2.23
27175038737529,20200703,300,2.25
61486323026358,20201014,274,8.54
52242667613249,20230408,717,9.69
69046719232856,20200924,154,3.3
93470951347693,20231202,347,9.71
95857454982103,20220321,604,7.12
69587266851135,20210418,210,2.04
45796526640041,20230306,419,1.65
41632270402059,20220808,799,3.08
18823631441046,20250419,792,7.84
96270594810197,20220723,426,8.54
63281446049558,20250625,169,6.93
72413442061201,20231004,718,0.64
75339177135756,20210525,556,2.09
25170641008519,20241117,916,6.45
58390226925625,20200211,106,0.43
12306719794265,20220605,985,9.57
28392378862274,20250515,116,0.14
47003121219686,20200626,483,8.45
38868375313412,20220613,591,7.75
67160117330674,20251103,348,9.02
38031333457942,20251024,672,9.12
57377949567618,20240112,678,4.0
78819371397682,20250807,705,8.55
41865975442887,20201112,54,2.27
76273396202083,20220103,343,8.59
98453270984930,20230715,93,7.78
96187139770716,20250113,893,1.62
81324474133532,20200628,615,9.25
24112497281155,20231209,906,2.11
40420207294210,20210220,837,1.62
14698967563616,20220328,747,9.25
62060853089136,20230826,347,5.57
63610606234673,20230706,254,9.87
12778139696205,20251106,218,4.8
13503242075608,20240405,164,4.52
79225503518846,20240330,274,9.0
38621429091847,20230121,913,4.22
36243996012617,20220906,664,8.47
92206503526990,20200711,354,0.34
76954107744314,20210527,182,1.01
75813266787555,20251001,392,6.64
92277285368753,20200724,830,4.57
29493645221665,20221219,79,1.11
80704179972980,20241011,671,2.71
26852020756315,20241123,183,0.27
51774843482105,20210506,46,9.41
82847182920573,20230403,594,6.44
43007249910185,20220822,625,0.85
59543781966302,20230825,665,8.63
70670996216096,20220324,15,5.44
95559213061215,20231217,561,1.44
33130689401987,20210614,681,5.09
35471753479285,20210905,807,7.68
58671759100239,20200910,451,0.12
53501397295931,20201231,665,4.27
86584523780080,20240228,79,7.63
75490312658587,20211012,664,2.43
60500239373634,20230807,60,6.45
30039551195969,20250802,971,4.28
35657787814683,20221116,549,6.91
39758521553393,20250426,423,7.17
85175323437107,20241026,656,6.49
51087977135682,20220817,955,9.96
18858267750434,20220210,815,7.79
75774690347881,20200826,756,2.86
23058071495435,20231023,440,9.62
21272746507552,20210825,591,5.78
77483163619317,20250708,549,5.87
59854645484742,20240512,895,7.83
26635333141676,20200115,381,6.1
91245504605791,20250108,103,6.14
33145150069074,20220427,902,0.36
27809595246510,20231128,761,9.82
89849671494952,20241106,434,5.76
64103245393939,20231214,167,7.77
34169670688156,20200323,724,0.91
58006892150200,20210404,107,8.85
95942822216592,20210904,720,6.45
81406142134203,20200519,709,3.77
24064471256372,20250810,747,0.56
58390132450479,20210519,662,6.26
63532677518885,20251121,744,2.75
72356117798727,20221023,576,3.31
54923608215456,20220907,163,6.43
77203416954519,20210728,303,3.24
67012868432229,20250303,424,2.9
45095579024185,20220319,671,1.41
70965086885700,20210513,605,1.67
92507180756036,20240916,427,0.46
17146084018443,20240115,327,2.8
43344305523468,20240106,770,4.82
55135097723598,20250122,105,1.29
75912821080390,20240804,358,1.79
71879685467384,20240221,115,2.89
43042204198579,20230207,630,3.21
11917701060724,20230601,526,3.91
38639221654276,20250713,751,6.63
37717131816536,20200504,513,8.45
53137695628232,20201101,284,5.33
24577452298177,20240522,375,7.86
74168368400956,20231113,658,4.17
51888009882086,20201226,413,2.66
91373271911789,20250816,435,9.91
31846451474177,20220413,922,1.25
40557827266269,20250226,305,4.04
20736370430187,20250817,364,3.35
72316936687640,20220303,79,7.33
46204969530618,20231007,525,6.08
77521063551499,20250723,494,5.52
44888849784323,20241002,506,7.02
71453000629072,20231105,403,9.93
43293685970329,20220620,154,8.98
63037822435646,20250202,872,7.05
89953462378316,20200314,300,1.43
11615809542138,20240327,232,5.86
71802840185867,20250514,863,9.2
69891432291033,20200805,807,1.65
71513401676884,20210403,344,9.64
87374131053570,20200428,434,9.72
66840653430681,20210107,333,4.02
37276966540063,20230312,637,4.66
72278613031013,20210607,916,0.74
70692347332170,20210224,893,9.97
85006808612641,20250909,407,3.33
29242342915079,20220812,970,4.97
37168843590447,20251230,502,6.78
91176078762573,20250525,567,5.78
41550613042184,20231229,972,3.91
13851640151519,20230315,237,9.74
65889281446716,20210607,761,1.82
97696994826149,20210112,636,0.57
21352225322518,20250405,95,5.19
77845064023095,20211116,953,0.1
52498357065169,20201013,731,0.52
28050833179028,20220818,107,9.93
27408107420683,20220713,535,9.57
77565572452149,20250326,397,7.46
99645774600983,20250510,179,4.03
76058984699190,20220410,963,5.33
66730812238594,20220808,162,3.01
14780182688200,20230512,920,1.39
85568210108825,20250808,984,5.79
12798792398005,20231128,150,7.45
75239196164969,20220119,658,1.99
25501736334821,20201224,730,7.93
15853660338017,20241004,726,9.56
36735819949228,20230627,835,2.12
75569205844107,20241103,328,1.22
31268208309530,20211122,724,3.19
52938578228210,20250118,688,4.05
51865503137599,20240223,948,2.22
62700174734779,20240229,308,7.25
39403579652397,20230713,314,4.63
77783592909747,20250317,61,2.83
66803606555021,20201130,339,8.47
32357288477709,20240727,206,9.35
91449553653876,20200331,427,6.17
17968834841464,20200223,917,2.48
53359481282294,20240411,282,7.88
57821111932484,20210214,489,1.58
94962761946687,20200902,14,5.0
63572006352887,20220410,445,7.0
39956128249825,20221011,67,9.3
80292691434515,20240712,571,4.49
72654999026210,20240204,835,4.89
26235584607546,20251224,433,9.66
71429965649954,20200325,564,9.83
52459636219090,20201116,836,0.99
93521904569366,20240518,0,4.5
23086167633318,20230527,181,5.16
71695197375607,20200614,850,3.34
83141592930663,20250201,779,1.74
65262969607578,20240126,311,9.11
67377678419498,20210125,462,1.94
25679779638507,20220330,117,9.61
36010262834759,20201006,932,4.14
76827753917918,20251224,665,6.57
99015224695133,20230314,23,0.66
20291425995513,20241023,221,7.19
84063813507884,20240301,963,8.66
97196787671116,20240131,967,0.21
54277150762694,20230902,820,9.48
93733544326576,20210918,609,4.04
13675270820666,20210222,659,6.49
64779300939469,20220930,755,9.98
34197071472484,20220126,877,8.08
89516073413214,20220901,887,6.78
75143101638418,20210718,229,8.59
10838332908567,20240418,362,2.48
41158765962630,20220516,31,3.67
62943768974463,20230724,281,7.47
53873276037356,20250406,678,6.11
43760587375328,20230731,787,8.35
65352448029356,20220909,698,7.5
19720860031255,20210526,492,3.42
78367182362059,20241027,689,7.09
93134322110925,20240808,759,2.54
89715691299084,20201209,7,5.75
70193499543539,20230816,26,2.6
80168205435517,20230624,995,8.73
64694893673701,20220514,407,0.8
20287899317639,20231020,717,4.14
59572890024685,20211124,834,0.1
47959934998742,20200717,184,3.19
19147643934031,20230617,658,9.64
39798815945471,20230918,52,8.27
51953789198936,20250112,380,2.01
85320717299904,20210914,779,7.84
71432386783317,20210106,654,1.04
62224066574959,20251208,982,8.06
26633818531723,20230616,542,8.77
98675744377764,20201207,905,8.12
68654008341989,20200413,158,9.9
90768532644474,20201016,60,9.67
75331493024573,20251130,928,3.0
88621674395530,20220802,844,8.93
92688480778508,20230210,810,3.12
50696931503597,20250607,665,5.19
24244435126061,20250928,979,4.28
96670927043041,20210129,226,0.74
32326100700733,20220616,608,4.63
19775397449574,20200708,577,1.25
97395153231938,20230729,963,8.32
69373902956926,20240814,154,1.79
91315965820076,20201121,897,2.91
49622084314863,20200918,543,5.36
75703863512514,20250211,156,3.24
43840410748769,20201119,168,4.95
84840423018419,20210516,107,3.64
55050361701587,20251207,514,2.83
35236440946804,20230623,414,3.13
49981096010817,20241218,167,7.95
83810115455709,20200917,661,0.28
94633517224903,20210630,314,4.19
69147654363902,20240318,861,0.05
33586166616454,20230316,99,1.84
50976543180769,20250820,103,5.15
63651006396660,20230209,823,6.5
66226018638651,20220504,891,0.24
93525329731693,20221004,827,0.51
41927958665031,20251028,104,8.62
15653996791633,20240902,780,8.05
47378870267819,20250201,484,5.58
63409373737698,20240509,25,4.44
63279536742925,20250626,501,2.82
10961763135012,20220908,233,2.12
52104866469616,20230505,729,5.94
31421898178115,20240901,889,2.61
75525450445171,20200903,971,0.65
76952699592968,20221016,475,5.83
15346677039199,20231228,582,1.45
38202268214893,20211106,459,7.03
37084736463851,20211022,56,8.16
21377164758196,20210717,459,4.04
72623719996159,20230319,329,2.69
84267871795229,20210216,350,3.62
63416928936078,20200629,686,5.3
94318488297990,20250702,570,9.2
10985261726804,20220203,504,3.52
81053571581535,20230113,603,9.97
38271924871408,20230621,304,3.75
50689973716262,20210624,799,9.08
47667168808814,20221215,501,1.89
11147961610491,20250525,998,9.43
87963228705711,20240520,869,3.48
55819970900023,20220504,91,0.92
77942706615010,20250917,557,5.56
66143277406249,20211030,207,2.56
40658735870198,20230430,678,8.92
39451578547946,20220110,764,0.29
36944793036545,20251231,937,6.61
56615160080382,20250701,731,6.1
82514357856603,20250219,456,5.11
62557213445408,20241203,914,1.81
20813052203286,20240410,857,0.7
16538946437751,20200925,624,2.07
48683566722518,20231218,487,3.08
38250353142694,20221117,333,4.9
14165019898208,20221105,913,0.23
41166217807950,20230720,952,5.14
78219033007870,20220609,835,4.51
97159219111588,20221107,888,2.88
86969073720256,20201116,528,2.81
24288226375964,20240417,643,9.15
46279191105122,20230326,831,2.35
23216898579947,20230228,38,3.97
11602436510980,20220820,708,7.56
76239453496146,20220206,117,3.47
32816566800361,20230501,588,6.38
42877152935481,20200627,189,9.81
58873742157391,20220402,954,1.92
56022378584602,20220630,875,8.98
41695686243876,20250320,639,1.96
92379803224463,20241216,830,8.73
88383804514503,20230813,560,1.79
93705918325890,20200614,582,3.0
25446801202366,20211118,234,4.57
97701458842173,20240218,825,5.18
80337030410598,20210212,385,3.95
18217283680601,20210902,592,4.54
96793746030376,20200128,792,0.05
35680984616500,20210527,296,0.26
90980891928730,20210924,486,4.02
48218414198280,20210306,696,0.17
16514435902103,20230628,983,8.96
58060873352327,20230604,551,7.01
52474400494609,20210729,793,3.74
89636690219944,20251129,849,9.14
99258514650697,20200601,380,1.33
50040988909820,20230119,711,7.83
53629438294162,20210505,352,3.46
51436012151250,20220826,822,8.42
56619746444032,20220211,752,9.63
81537323958525,20251001,927,4.35
78965783488608,20240721,617,1.14
32094182301200,20250314,344,6.52
33092805125521,20210518,604,5.62
15611812289099,20200601,853,5.94
27363802337347,20230609,97,3.85
91343726101975,20210824,410,1.92
23644347629177,20210313,552,0.99
71480210526060,20221107,83,1.09
57035877791764,20220312,792,9.66
50265662175448,20210824,329,4.16
38969526747748,20230501,307,6.45
62194320540280,20250503,897,7.49
61256964740805,20231123,868,4.47
36746167882545,20231024,302,2.2
90459454171313,20200129,441,2.4
59269419133792,20231228,929,3.59
23547560485179,20251008,135,4.17
76177683355199,20210205,982,3.85
68351193312065,20230611,535,4.24
71917039233444,20240715,235,9.24
60525448160554,20211122,165,0.36
79800278208630,20210511,11,4.17
33612431933053,20231003,309,2.65
69544117349106,20240718,285,1.25
44236455316980,20200523,135,3.09
33258126376248,20240406,824,6.65
48316734009618,20200301,394,4.48
31863895332058,20240401,183,5.52
93422531791062,20220610,963,3.88
52916312110004,20241003,434,3.32
25363066675711,20241110,10,1.87
86838351904517,20221223,948,0.18
81458011424356,20231115,215,4.4
59032065200509,20241111,132,6.25
99073537213184,20241226,211,2.26
29573267755862,20241108,594,3.12
80586968889972,20241101,152,2.53
51069974178690,20230520,490,3.76
45766099670357,20210607,965,3.31
16328292993935,20231110,400,3.43
29405182834258,20230908,274,1.84
27271198441079,20251002,646,0.73
46119839009781,20241120,533,2.58
51996938537794,20200101,892,2.47
80999284778048,20230630,494,0.85
95301156451862,20230128,265,2.0
57650601452207,20240907,315,6.01
68337277763764,20250823,460,3.28
77882995925895,20210224,781,3.53
22989062276834,20220823,340,0.82
36205572100118,20221130,206,6.07
84784604072794,20250331,799,4.79
67839564379983,20240518,137,1.35
62455515436703,20251113,735,9.29
49198591614898,20200109,629,5.99
20380715534173,20211124,579,5.23
60930853517645,20250429,731,7.16
31915569484495,20231122,620,9.03
21820391614968,20230820,275,5.73
69425393742204,20230329,396,5.06
86585486678904,20210811,560,8.89
34952326591864,20230129,878,7.67
69104390067319,20220910,173,4.47
11719715951986,20240804,941,3.85
54507269568602,20230529,417,6.51
17560334212152,20220804,292,5.48
70894461597742,20210825,75,4.93
42025822178335,20230316,559,4.65
95507437443401,20241206,900,6.09
23559834453041,20250705,788,1.2
48445005442923,20241201,769,7.98
71519057448530,20201029,75,7.79
63668171930028,20210909,312,4.49
32035295083495,20250726,831,8.84
10597278571943,20220508,774,1.88
93061349373238,20250914,484,3.22
15837190187670,20221028,381,5.19
28581421041944,20231010,923,7.04
47039639168653,20230422,286,2.41
38336523987351,20230202,364,8.42
52603661088986,20250531,205,1.12
17851560498756,20210910,940,3.37
40547152656263,20210828,96,4.27
33102383033619,20200425,481,3.24
73768793383907,20230927,375,5.13
22073055515290,20210803,485,6.27
40580911455935,20231101,767,6.54
25525625120899,20211229,652,1.01
57177725932810,20230626,816,0.04
82150843829674,20211009,470,7.21
49554356823063,20250130,130,9.01
29708580024598,20201231,553,6.0
36176760801333,20200216,501,0.4
27348468984468,20210702,1,9.53
12077180818152,20221107,405,6.04
51247016067585,20230910,902,2.85
60977227631227,20240105,456,7.0
41593567424437,20251124,26,4.66
42468942611921,20240401,179,8.63
90891262633878,20240516,273,4.63
40727602068306,20221016,543,7.13
20904078505919,20250211,135,4.0
41588986451228,20210728,578,6.06
98809324784413,20200618,772,8.07
95510855183682,20230726,774,2.24
67252616024654,20221209,847,4.71
63060520324071,20240502,551,9.35
80034714129957,20210731,987,0.28
21522276125471,20220328,777,3.47
47569604326830,20200430,696,2.56
27404093581216,20221114,788,0.15
35707714199422,20210127,438,2.01
40503943024011,20240928,891,5.62
98116868554516,20210402,258,3.85
81692412902223,20200920,505,7.94
79997642354731,20200903,817,7.62
28335472775324,20250226,353,5.85
15319105433150,20220315,753,2.4
15616990110919,20201120,20,3.58
59396542855782,20250328,531,8.02
76346964258554,20240307,846,3.22
88405931474861,20230517,237,5.25
26907080215156,20230624,143,1.68
37788929165122,20240529,50,0.06
63144487135660,20210514,230,4.04
19756493156425,20200114,737,1.67
68758634092644,20201112,77,1.33
48303781191613,20201222,119,5.93
49671047090851,20251025,402,2.49
85272539171207,20250119,763,9.28
36912341260739,20201214,185,6.25
41086704040861,20220909,713,2.75
88000376748335,20220809,932,5.34
53526358661376,20221216,968,6.61
11022758060452,20211027,605,8.4
52700735163072,20250903,482,6.23
